strain,Parameter,Estimate,SE,MoE,CI95_low,CI95_high,PValue,R2_adj,R2_w,R2_x,R2_y,R2_z,RSS_global,RSS_w,RSS_x,RSS_y,RSS_z,AIC
E4,p3,0.00270422024722907,0.00215217744834099,0.00436072572492973,-0.00165650547770066,0.0070649459721588,0.216808533413161,0.993395993683301,0.946324342240108,0.993226777384712,0.990402786750858,0.995404530848598,34.5699493584693,0.0937742668787778,0.389139006817229,29.4671733798182,4.61986270495504,6.4980979362151
E4,p4,0.297083029434542,0.124529302193777,0.252320333531306,0.0447626959032359,0.549403362965847,0.0222814321101263,0.993395993683301,0.946324342240108,0.993226777384712,0.990402786750858,0.995404530848598,34.5699493584693,0.0937742668787778,0.389139006817229,29.4671733798182,4.61986270495504,6.4980979362151
E4,p6,0.186005707609372,0.0561116763998632,0.113693055809331,0.0723126518000405,0.299698763418703,0.00205983346940321,0.993395993683301,0.946324342240108,0.993226777384712,0.990402786750858,0.995404530848598,34.5699493584693,0.0937742668787778,0.389139006817229,29.4671733798182,4.61986270495504,6.4980979362151
E4,p8,0.0950253904587098,0.0290242879668232,0.0588087935231637,0.0362165969355461,0.153834183981874,0.00230454894882788,0.993395993683301,0.946324342240108,0.993226777384712,0.990402786750858,0.995404530848598,34.5699493584693,0.0937742668787778,0.389139006817229,29.4671733798182,4.61986270495504,6.4980979362151
E4,p9,0.00135873305005999,0.00403730775322779,0.00818036254051914,-0.00682162949045915,0.00953909559057913,0.738361815424978,0.993395993683301,0.946324342240108,0.993226777384712,0.990402786750858,0.995404530848598,34.5699493584693,0.0937742668787778,0.389139006817229,29.4671733798182,4.61986270495504,6.4980979362151
E5,p1,0.0106946576301611,0.000936187163412098,0.0018968953744902,0.00879776225567091,0.0125915530046513,1.08016674173423e-13,0.993149591547585,0.963387309237346,0.993397530863588,0.98986985103192,0.996079072836259,39.776760734713,0.111291792604059,0.243822771863462,35.2273180947966,4.19432807544887,12.6712122058059
E5,p2,0.0769262052200359,0.0622446983906731,0.126119738742702,-0.049193533522666,0.203045943962738,0.224296833075491,0.993149591547585,0.963387309237346,0.993397530863588,0.98986985103192,0.996079072836259,39.776760734713,0.111291792604059,0.243822771863462,35.2273180947966,4.19432807544887,12.6712122058059
E5,p3,0.00329310122263516,0.00225709922909709,0.00457331744630534,-0.00128021622367018,0.0078664186689405,0.153003917219201,0.993149591547585,0.963387309237346,0.993397530863588,0.98986985103192,0.996079072836259,39.776760734713,0.111291792604059,0.243822771863462,35.2273180947966,4.19432807544887,12.6712122058059
E5,p4,0.176345650293264,0.0849539674127025,0.172133088476038,0.00421256181722593,0.348478738769303,0.0449187497366828,0.993149591547585,0.963387309237346,0.993397530863588,0.98986985103192,0.996079072836259,39.776760734713,0.111291792604059,0.243822771863462,35.2273180947966,4.19432807544887,12.6712122058059
E5,p6,0.138008061759693,0.0395549072198897,0.0801458548847562,0.0578622068749363,0.218153916644449,0.00126965001203926,0.993149591547585,0.963387309237346,0.993397530863588,0.98986985103192,0.996079072836259,39.776760734713,0.111291792604059,0.243822771863462,35.2273180947966,4.19432807544887,12.6712122058059
