Experiment,Parameter,Estimate,SE,MoE,CI95_low,CI95_high,PValue,R2_adj,RSS_global,AIC,cond_JTJ,used_pinv
E9,p2,0.0381924700114015,0.0276534009965055,0.0559813835896432,-0.0177889135782417,0.0941738536010447,0.175312717113166,0.972053763794859,279.205421680912,95.5716291082807,727286.652843619,0
E9,p3,0.01,0.451535276759081,0.91408537907146,-0.90408537907146,0.92408537907146,0.982446849759912,0.972053763794859,279.205421680912,95.5716291082807,727286.652843619,0
E9,p5,0.640797427935979,0.527893310242686,1.06866413642346,-0.427866708487486,1.70946156435944,0.232285499775296,0.972053763794859,279.205421680912,95.5716291082807,727286.652843619,0
E9,p7,0.0408091222537779,0.0112163556632634,0.0227063249450714,0.0181027973087064,0.0635154471988493,0.000812249419852448,0.972053763794859,279.205421680912,95.5716291082807,727286.652843619,0
E9,p9,0.0208167520804741,0.00557866473405855,0.0112934163300497,0.00952333575042444,0.0321101684105238,0.000620837294197538,0.972053763794859,279.205421680912,95.5716291082807,727286.652843619,0
E10,p1,0.489705492212813,0.187657006450986,0.379891748676566,0.109813743536247,0.869597240889379,0.0128962552883421,0.990086302888036,143.787415594194,66.3727072188544,122611.687813428,0
E10,p2,0.0372675070787489,0.0119153103595,0.0241212847529717,0.0131462223257772,0.0613887918317206,0.00337420901400208,0.990086302888036,143.787415594194,66.3727072188544,122611.687813428,0
E10,p3,0.01,0.204702780285539,0.414399113746599,-0.404399113746599,0.424399113746599,0.961293651849807,0.990086302888036,143.787415594194,66.3727072188544,122611.687813428,0
E10,p5,0.306101994387247,0.23946843972144,0.484778511813189,-0.178676517425942,0.790880506200436,0.208911978912667,0.990086302888036,143.787415594194,66.3727072188544,122611.687813428,0
E10,p7,0.0846850004627915,0.022885212341852,0.0463286903047314,0.03835631015806,0.131013690767523,0.000679252738823408,0.990086302888036,143.787415594194,66.3727072188544,122611.687813428,0
E10,p9,0.0423863902242766,0.0113793468475414,0.0230362833472928,0.0193501068769838,0.0654226735715694,0.00063290037942919,0.990086302888036,143.787415594194,66.3727072188544,122611.687813428,0
