Experiment,Parameter,Estimate,SE,MoE,CI95_low,CI95_high,PValue,R2_adj,RSS_global,AIC,cond_JTJ,used_pinv
E8,p5,0.441896879274579,0.201255553620127,0.407420568203457,0.0344763110711223,0.849317447478036,0.0342902626168868,0.995525242861433,45.1775025553672,15.4322925793992,100225.697380273,0
E8,p7,0.0998924843079304,0.0176780710824266,0.0357873839284854,0.0641051003794449,0.135679868236416,1.71638718373302e-06,0.995525242861433,45.1775025553672,15.4322925793992,100225.697380273,0
E8,p9,0.0496245151573148,0.00867844651408112,0.017568596474928,0.0320559186823868,0.0671931116322428,1.38692329592647e-06,0.995525242861433,45.1775025553672,15.4322925793992,100225.697380273,0
E9,p1,0.225704568599055,0.126892331489566,0.25688009531266,-0.0311755267136051,0.482584663911715,0.0832887230659653,0.979130853589696,185.178960500775,77.5041256861176,173531.263198745,0
E9,p2,0.0100000000000222,0.006937677172478,0.0140445931790698,-0.00404459317904756,0.024044593179092,0.157661059398662,0.979130853589696,185.178960500775,77.5041256861176,173531.263198745,0
E9,p3,0.0100000000000222,0.153512833164976,0.310770483544769,-0.300770483544747,0.320770483544791,0.948403127544526,0.979130853589696,185.178960500775,77.5041256861176,173531.263198745,0
E9,p5,0.204148483051985,0.114772114395758,0.232343998562609,-0.0281955155106236,0.436492481614594,0.0832854456522362,0.979130853589696,185.178960500775,77.5041256861176,173531.263198745,0
E9,p7,0.0316671796678773,0.00644807802903044,0.0130534515304182,0.0186137281374591,0.0447206311982955,1.75191419587824e-05,0.979130853589696,185.178960500775,77.5041256861176,173531.263198745,0
E9,p9,0.0155997260140448,0.00309665349244098,0.00626884725775514,0.00933087875628966,0.0218685732717999,1.18042516924467e-05,0.979130853589696,185.178960500775,77.5041256861176,173531.263198745,0
E10,p1,0.306455857090404,0.108678536372825,0.220008194775641,0.0864476623147629,0.526464051866045,0.0075925873605095,0.994389783198463,72.2213101353546,36.0742732673264,312806.655411835,0
E10,p2,0.0215513217253998,0.00630160847669663,0.0127569394234829,0.00879438230191694,0.0343082611488827,0.00150970638167837,0.994389783198463,72.2213101353546,36.0742732673264,312806.655411835,0
E10,p3,0.0100000000000222,0.121825617869455,0.246623069829895,-0.236623069829873,0.256623069829918,0.935010336648612,0.994389783198463,72.2213101353546,36.0742732673264,312806.655411835,0
E10,p5,0.0933512643297221,0.0408145527457065,0.0826247423810855,0.0107265219486366,0.175976006710808,0.0278419469052602,0.994389783198463,72.2213101353546,36.0742732673264,312806.655411835,0
E10,p7,0.040926541034819,0.00541279346403408,0.0109576274990514,0.0299689135357676,0.0518841685338704,4.33813642337405e-09,0.994389783198463,72.2213101353546,36.0742732673264,312806.655411835,0
E10,p9,0.0218309774430464,0.00285402001530592,0.00577766146267325,0.0160533159803732,0.0276086389057196,3.31170322403514e-09,0.994389783198463,72.2213101353546,36.0742732673264,312806.655411835,0
